m,xi_d,dtheta_deg,depth_frac,r1_mm,r2_mm,eta_bar,delta_eta,ratio_split_over_mean,B_signed,B_sign,psi_lower_deg,theta0_hat_deg,s_bar_radial_pct,s_bar_azavg_pct
2,0.2,20,0.25,16.632,22.631999999999998,-0.014120575585721287,0.012647466970519853,0.8956764470216753,-3940555.5289441072,-,22.918311805232932,22.918311805232932,16.392958412098295,0.9107199117832384
2,0.2,20,0.5,16.632,22.631999999999998,-0.021316763857679846,0.019040983171010183,0.8932398603341585,-5932575.407071555,-,22.918311805232932,22.918311805232932,24.810964083175797,1.3783868935097665
2,0.2,30,0.1,16.632,22.631999999999998,-0.009940315461950467,0.008006818539252319,0.8054893800806235,-2494674.478110619,-,22.918311805232932,22.918311805232932,7.684310018903587,0.6403591682419655
2,0.2,30,0.25,16.632,22.631999999999998,-0.021180863378581934,0.017039886153586786,0.8044944084204566,-5309096.10213709,-,22.918311805232932,22.918311805232932,16.392958412098295,1.3660798676748576
2,0.2,30,0.5,16.632,22.631999999999998,-0.03197514578651977,0.025653847228275396,0.8023058721780922,-7992937.223690801,-,22.918311805232932,22.918311805232932,24.810964083175797,2.0675803402646498
2,0.2,45,0.1,16.632,22.631999999999998,-0.0149104731929257,0.009245477677979628,0.6200660138919106,-2880601.9629553105,-,22.918311805232932,22.918311805232932,7.684310018903587,0.9605387523629484
2,0.2,45,0.25,16.632,22.631999999999998,-0.0317712950678729,0.019675965715467817,0.6193000843507992,-6130416.127444884,-,22.91831180523293,22.91831180523293,16.392958412098295,2.0491198015122865
2,0.2,45,0.5,16.632,22.631999999999998,-0.04796271867977966,0.02962251120598867,0.6176153483659187,-9229448.915427329,-,22.918311805232932,22.918311805232932,24.810964083175797,3.1013705103969746
2,0.2,60,0.1,16.632,22.631999999999998,-0.019880630923900935,0.00800681853925232,0.4027446900403118,-2494674.4781106194,-,22.918311805232932,22.918311805232932,7.684310018903587,1.280718336483931
2,0.2,60,0.25,16.632,22.631999999999998,-0.04236172675716387,0.017039886153586786,0.4022472042102283,-5309096.10213709,-,22.918311805232932,22.918311805232932,16.392958412098295,2.732159735349715
2,0.2,60,0.5,16.632,22.631999999999998,-0.06395029157303954,0.0256538472282754,0.4011529360890462,-7992937.223690802,-,22.918311805232932,22.918311805232932,24.810964083175797,4.1351606805292995
2,0.2,90,0.1,16.632,22.631999999999998,-0.0298209463858514,1.1322444644926052e-18,3.796809295863932e-17,-3.527719973550803e-10,-,0.0,0.0,7.684310018903587,1.9210775047258968
2,0.2,90,0.25,16.632,22.631999999999998,-0.0635425901357458,2.409610843358072e-18,3.79211933005946e-17,-7.507594487916689e-10,-,0.0,0.0,16.392958412098295,4.098239603024573
